ID,Group,z,Kelly_Lx,Auge_Lx
49940,BLU,0.807000,43.166000,43.166000
66097,BLU,1.147000,43.955223,43.955222
87390,BLU,1.266000,43.669000,43.668999
99915,BLU,1.599000,43.801044,43.801043
100728,GRN,2.649000,44.293830,44.293832
110707,GRN,1.500000,43.568180,43.568182
121266,BLU,1.276000,43.752247,43.752245
123228,GRN,1.029000,44.226000,44.274845
128954,BLU,1.160000,44.984000,45.034844
134731,BLU,1.731000,43.572000,43.571999
136373,BLU,0.967000,44.050488,44.074844
138914,BLU,0.926000,43.203000,43.202999
143648,GRN,1.766000,44.011000,44.011002
145252,GRN,1.470000,44.356277,44.514843
147807,BLU,1.513000,43.486680,43.486678
149081,GRN,1.242000,43.423000,43.423000
149224,BLU,0.967000,43.268925,43.268923
149480,BLU,1.634000,43.729000,43.729000
150058,GRN,1.106000,44.262474,44.294846
150214,GRN,0.851000,44.355000,44.304844
150604,BLU,0.634000,43.184296,43.184297
154213,BLU,1.433000,44.180996,44.204846
155074,GRN,1.663000,44.641000,44.754845
156308,BLU,1.842000,43.572052,43.572051
158738,BLU,1.042000,43.365000,43.365002
158815,BLU,1.365000,44.516747,44.534844
158988,BLU,1.424000,43.694680,43.694681
161349,GRN,0.977000,44.107075,44.074844
163682,BLU,3.567000,43.824000,43.824001
164133,GRN,1.031000,44.955640,45.034844
165901,BLU,1.253000,43.197000,43.196999
166147,BLU,3.098000,44.433000,44.684845
166308,BLU,1.231000,44.366000,44.474842
166981,GRN,2.455000,44.917000,45.154842
167507,GRN,2.735000,43.816544,43.816542
167512,BLU,0.985000,43.186096,43.186098
167601,RED,0.285000,42.974575,43.524845
169542,GRN,0.481000,43.622000,43.594845
169706,BLU,1.274000,43.976000,44.034844
171577,BLU,2.284000,43.931950,43.931950
171771,BLU,0.364000,44.522000,44.434845
171901,BLU,3.244000,44.747000,45.134842
172592,GRN,1.240000,43.559000,43.558998
172708,GRN,2.430000,44.263466,44.263464
172922,BLU,1.449000,43.964640,44.234844
172935,BLU,0.886000,44.193493,44.354843
173021,BLU,1.164000,43.620000,43.894844
173053,BLU,0.893000,43.195812,43.195811
173384,BLU,1.981000,43.778000,43.778000
174129,GRN,0.504000,43.104942,43.184845
175431,BLU,1.740000,43.387000,43.634185
176906,BLU,1.440000,43.387000,43.387001
177697,GRN,1.813000,44.019320,44.019323
178236,GRN,2.203000,44.423615,44.614845
179631,GRN,1.171000,44.149000,44.264843
179996,BLU,1.919000,43.887000,43.887001
180462,BLU,1.500000,43.817000,43.817001
181381,BLU,1.595000,43.484000,43.842527
183655,BLU,1.584000,43.531940,43.531940
185819,BLU,1.662000,44.317062,44.424843
185917,BLU,1.089000,44.599410,44.604843
189307,GRN,2.278000,44.184000,44.183998
189381,BLU,2.035000,43.522000,43.914544
191523,BLU,1.335000,43.904305,43.904304
191981,GRN,1.747000,44.085000,44.204846
192185,GRN,2.275000,44.511150,44.844845
192327,BLU,1.066000,43.220340,43.220340
192643,GRN,0.599000,43.371000,43.414845
192835,BLU,1.339000,44.106850,44.494843
193191,BLU,1.638000,43.603756,43.603756
193212,GRN,1.361000,44.282000,44.424843
193500,BLU,0.828000,43.244000,43.672291
195004,BLU,1.247000,43.998000,44.014843
195293,BLU,1.667000,43.906643,43.906642
196126,BLU,0.518000,43.550000,43.549999
197038,RED,0.518000,42.950820,42.884842
197979,BLU,1.947000,44.320520,44.320518
198348,BLU,1.449000,43.756027,43.756026
198996,BLU,4.182000,44.364180,44.364183
199713,BLU,1.051000,44.411000,44.434845
200240,GRN,1.822000,44.762512,45.004845
201389,GRN,1.239000,43.362680,43.362677
201497,BLU,0.972000,44.007210,44.174843
201555,GRN,3.343000,43.991130,43.991132
202465,BLU,0.839000,43.526417,43.914845
202984,GRN,1.757000,44.588000,44.974842
203041,BLU,1.709000,44.135000,44.134998
204337,RED,0.623000,42.825280,42.825278
205469,BLU,1.427000,43.284523,43.284523
205954,GRN,1.166000,43.591000,43.755943
206533,GRN,1.982000,44.400530,44.400532
208027,BLU,1.316000,43.791680,43.514843
208611,BLU,0.775000,43.603000,43.604843
208681,BLU,2.968000,44.469013,44.469013
208739,GRN,0.772000,43.398903,43.398901
210362,BLU,2.655000,43.630203,43.630202
210704,GRN,1.668000,43.980045,43.980045
211437,BLU,0.681000,44.049393,44.404842
212499,GRN,2.841000,44.683125,44.683124
212772,BLU,2.214000,44.314000,44.444843
212779,BLU,1.151000,43.509830,43.509831
212953,BLU,2.605000,44.032764,44.032766
213360,GRN,2.255000,44.309000,44.554844
213663,BLU,1.260000,43.638268,43.638267
214195,BLU,2.295000,43.710000,43.709999
215142,GRN,1.285000,44.678474,44.694843
215158,BLU,1.531000,43.891266,43.891265
215651,BLU,1.428000,43.568000,43.568001
215821,RED,1.241900,-99.000000,nan
215847,BLU,0.684000,43.547000,44.594845
215929,BLU,0.104000,43.252220,43.444843
215943,BLU,1.502000,44.048767,44.048765
216308,RED,3.363200,-99.000000,nan
216350,BLU,1.293000,43.461000,43.424843
216637,BLU,1.313000,43.430000,43.619096
216708,GRN,1.130000,43.273000,43.272999
217180,BLU,0.650000,43.241430,43.241428
217425,GRN,2.408000,44.585000,44.864845
217489,BLU,1.793000,44.383087,44.424843
218320,BLU,1.873000,43.695225,43.695224
218980,BLU,1.338000,44.053925,44.034844
219599,RED,0.769200,-99.000000,nan
220345,BLU,2.078000,44.747463,44.384842
220551,GRN,1.941000,44.387337,44.504845
220730,BLU,2.046000,44.284270,44.464844
221224,RED,2.233400,-99.000000,nan
221280,RED,2.234800,-99.000000,nan
221793,RED,1.967200,-99.000000,nan
221933,RED,3.187600,-99.000000,nan
222363,BLU,0.372000,43.231087,43.344845
222544,BLU,1.150000,44.346000,44.434845
222723,BLU,0.995000,44.118000,44.114845
223559,RED,1.289000,-99.000000,nan
223756,RED,2.078700,-99.000000,nan
223778,BLU,1.248000,44.586000,44.704846
223951,GRN,1.592000,45.101000,45.224842
223968,RED,1.370900,-99.000000,nan
223969,BLU,1.426000,43.614000,44.024845
224665,RED,2.301100,-99.000000,nan
226060,BLU,1.741000,43.211000,43.210999
226088,BLU,0.901000,43.305000,43.174843
226195,RED,0.312600,-99.000000,nan
226472,RED,2.324900,-99.000000,nan
227007,BLU,2.293000,43.955128,43.955130
227400,BLU,0.622000,43.463000,43.444843
228653,RED,3.437200,-99.000000,nan
228670,GRN,2.389000,44.615000,44.854843
229382,BLU,1.408000,43.370000,43.369999
229549,GRN,1.273000,43.418000,43.834801
229938,GRN,1.617000,44.150000,44.264843
230426,RED,2.511300,-99.000000,nan
230442,BLU,2.265000,43.775000,44.934845
230785,BLU,0.404000,43.038000,42.854843
231455,BLU,0.815000,43.711000,43.684845
231458,BLU,2.006000,43.951000,44.324844
231837,GRN,2.497000,45.269000,45.374844
231958,BLU,1.488000,43.179000,43.406679
232171,BLU,0.518000,43.173706,44.154842
232704,BLU,2.772000,44.580353,44.580354
233214,BLU,3.482000,44.344000,44.344002
233363,BLU,3.046000,43.813000,43.813000
233595,BLU,1.527000,43.477000,43.477001
233605,GRN,0.748000,43.757000,43.724842
233700,BLU,1.758000,43.719784,43.719783
233712,BLU,1.475000,43.622276,43.622275
233916,GRN,6.062000,44.544000,44.543999
234048,BLU,1.485000,44.610744,44.604843
234745,RED,1.076900,-99.000000,nan
235046,BLU,1.312000,43.587000,43.587002
235265,GRN,0.521000,43.665000,43.634842
235734,BLU,0.965000,43.333904,43.333906
237347,BLU,1.425000,43.343420,43.343417
238090,BLU,1.215000,43.124382,43.124384
238114,RED,1.421900,-99.000000,nan
238668,GRN,2.463000,43.700638,43.700637
239310,RED,1.154000,-99.000000,nan
239627,RED,1.798200,-99.000000,nan
239908,BLU,1.040000,43.370907,43.604843
240362,GRN,0.893000,43.908028,44.084843
240383,BLU,1.234000,43.650997,44.224842
240778,RED,2.102900,-99.000000,nan
240895,BLU,0.736000,43.354000,43.434845
241219,BLU,2.006000,43.699000,43.699001
241508,BLU,0.946000,43.701077,44.114845
241554,GRN,1.902000,43.873000,43.873001
241904,BLU,2.350000,44.236492,44.236491
242550,GRN,0.694000,43.642162,43.642163
243027,RED,2.066100,-99.000000,nan
243074,BLU,0.690000,43.221363,43.221364
243225,BLU,2.146000,43.795834,43.795834
243592,BLU,1.437000,43.755524,44.024845
243977,BLU,0.976000,43.111137,43.111138
244279,BLU,0.480000,43.130820,43.064842
244448,GRN,1.518000,43.582000,43.794846
245362,RED,2.498300,-99.000000,nan
246403,RED,2.596500,-99.000000,nan
246467,BLU,2.162000,43.982708,43.982709
246950,BLU,1.274000,43.606000,43.605999
247767,BLU,1.864000,43.587660,43.587661
247877,BLU,0.975000,43.087467,43.087465
248022,BLU,0.684000,43.200363,43.394844
248065,BLU,1.231000,43.907000,43.994843
249368,BLU,0.748000,43.072094,43.234844
249379,BLU,1.405000,43.670000,43.669998
249669,GRN,1.317000,44.450000,44.534844
250424,BLU,3.000000,43.802000,44.101294
251243,RED,0.750700,-99.000000,nan
251456,BLU,1.013000,43.026894,43.026895
251852,RED,2.003700,-99.000000,nan
252977,BLU,0.910000,44.121000,44.124844
253192,BLU,2.158000,44.110218,44.064842
253494,GRN,1.562000,44.097000,44.204846
253510,RED,2.226200,-99.000000,nan
253630,BLU,1.585000,43.391000,43.634363
253745,BLU,0.692000,43.042000,43.374547
254070,GRN,1.233000,43.784090,44.274845
254534,BLU,1.222000,43.432000,43.934845
254973,GRN,1.790000,44.385000,44.454846
255123,RED,0.775000,42.942910,42.942910
255148,GRN,2.101000,44.560000,44.924843
255653,GRN,2.026000,44.915000,45.044846
255882,BLU,3.078000,44.024000,44.023998
256906,RED,1.343400,-99.000000,nan
257247,RED,1.810100,-99.000000,nan
257310,BLU,1.116000,43.586610,43.824844
257886,RED,1.891000,-99.000000,nan
258190,BLU,1.217000,44.231125,44.144844
258594,RED,2.589500,-99.000000,nan
258988,BLU,1.235000,43.457584,43.457586
259117,BLU,1.595000,43.753906,43.753908
259215,RED,1.874200,-99.000000,nan
259664,BLU,2.731000,44.059093,44.059095
259874,BLU,1.971000,44.232063,44.314842
260549,BLU,1.129000,43.883755,43.883754
260972,BLU,1.450000,43.871143,43.871145
261382,BLU,2.585000,44.389100,44.704846
261602,GRN,0.878000,43.391598,43.614845
261732,BLU,1.323000,43.053000,43.382756
261822,RED,2.610900,-99.000000,nan
262208,BLU,2.580000,43.645000,43.978482
262286,GRN,1.110000,43.934887,45.414845
262516,GRN,0.865000,43.760128,44.014843
262718,BLU,3.124000,44.155823,44.155824
262797,BLU,0.549000,43.243000,43.304844
262857,RED,1.627800,-99.000000,nan
263032,GRN,2.055000,44.857000,44.954846
263320,BLU,1.566000,43.541050,43.644844
263569,BLU,0.776000,43.220100,43.494843
263599,BLU,1.519000,43.446000,43.445999
263785,BLU,2.275000,43.981000,43.980999
264041,GRN,1.662000,43.193000,43.549548
264232,GRN,2.218000,43.590816,44.144844
264418,GRN,2.276000,44.641000,44.814842
264588,GRN,1.000000,43.157000,43.157001
265085,BLU,2.976000,44.077270,44.077269
265115,BLU,1.496000,43.684544,44.014843
265264,BLU,1.405000,44.109000,44.374844
265435,BLU,0.976000,43.059000,43.392480
265974,RED,1.776300,-99.000000,nan
266013,GRN,1.710000,44.616474,44.624844
266042,GRN,2.147000,44.719000,44.834843
266630,BLU,1.760000,43.412000,43.411999
266916,RED,2.855300,-99.000000,nan
267821,BLU,0.679000,43.103000,43.034844
268145,BLU,0.960000,43.212000,43.520037
268620,BLU,1.391000,43.669490,44.324844
271000,BLU,1.689000,44.222000,44.374844
271177,GRN,2.107000,43.370000,43.369999
271781,BLU,1.266000,43.474000,43.584843
272081,BLU,1.250000,43.569000,43.569000
272293,RED,3.031100,-99.000000,nan
272441,BLU,1.372000,43.396000,43.396000
272572,BLU,1.689000,43.798965,44.144844
272738,RED,2.167300,-99.000000,nan
272741,BLU,1.069000,43.182000,43.314842
272943,BLU,1.993000,43.738390,43.738392
273170,RED,3.636900,-99.000000,nan
273224,BLU,1.878000,43.384000,43.690272
273260,RED,2.232400,-99.000000,nan
273403,BLU,3.748000,44.343000,44.724842
273594,RED,3.349300,-99.000000,nan
274051,RED,0.898700,-99.000000,nan
274153,BLU,2.722000,44.099200,44.099200
274335,GRN,1.711000,44.153770,44.153769
274371,RED,1.964600,-99.000000,nan
275098,RED,1.584300,-99.000000,nan
275452,RED,1.914700,-99.000000,nan
275629,RED,0.715200,-99.000000,nan
276554,BLU,1.265000,43.310333,43.310332
277467,GRN,2.581000,44.216230,44.216227
277917,BLU,2.074000,44.331665,44.331664
278250,BLU,1.278000,43.962000,44.084843
278421,GRN,1.730000,43.914524,43.914526
278898,RED,2.779900,-99.000000,nan
279384,BLU,1.647000,43.593544,43.593542
279689,RED,1.676000,-99.000000,nan
279761,BLU,1.524000,43.987698,44.144844
279879,GRN,2.577000,44.326000,44.326000
279993,GRN,1.969000,43.571000,43.955049
280322,GRN,1.752000,43.758220,43.758221
280487,BLU,0.730000,43.525260,43.624844
280576,BLU,0.955000,43.386000,43.414845
280625,RED,2.531000,-99.000000,nan
280685,BLU,1.331000,43.097000,43.097000
280712,GRN,0.369000,43.361000,43.304844
280768,GRN,1.659000,43.887596,43.887595
280813,GRN,2.220000,44.234383,44.254845
281128,BLU,1.423000,44.190920,44.190923
281176,BLU,2.193000,43.833000,43.833000
281548,RED,3.652100,-99.000000,nan
282498,BLU,1.682000,44.135372,44.154842
282529,BLU,0.870000,43.380352,43.744843
282585,BLU,1.264000,43.413050,43.784844
283462,BLU,2.870000,43.702000,43.702000
283498,BLU,1.750000,43.522680,43.522679
283629,RED,1.072400,-99.000000,nan
283742,BLU,0.623000,43.279000,43.394844
283976,BLU,1.423000,43.121000,43.507157
284147,GRN,1.772000,43.929596,44.244843
284209,BLU,0.621000,43.067368,43.264843
284435,RED,3.231100,-99.000000,nan
284560,BLU,1.558000,43.774000,43.773998
284733,GRN,3.419000,44.575363,44.575364
284936,BLU,1.273000,43.640000,43.784844
285283,GRN,2.498000,44.376130,44.534844
285322,BLU,1.281000,43.265490,43.265490
285385,RED,1.132500,-99.000000,nan
285627,GRN,1.571000,44.090866,44.374844
285638,BLU,1.915000,43.706520,43.706519
285728,BLU,1.444000,44.021000,44.154842
285751,BLU,1.240000,43.584000,43.624844
285984,RED,1.719500,-99.000000,nan
286866,BLU,0.998000,43.520050,44.044846
287015,BLU,3.033000,44.280987,44.584843
287155,RED,2.337600,-99.000000,nan
287239,GRN,1.350000,44.533455,44.584843
287624,BLU,2.866000,44.010822,44.010821
287834,RED,3.817900,-99.000000,nan
288559,BLU,1.494000,43.892498,44.224842
288793,RED,1.394900,-99.000000,nan
288867,BLU,3.297000,43.951000,43.951000
288900,BLU,1.764000,44.224660,44.224658
288925,BLU,1.303000,43.799080,43.994843
288944,RED,0.061600,-99.000000,nan
288986,BLU,1.415000,43.635090,43.635088
289874,GRN,2.828000,44.573910,44.484844
289891,GRN,1.625000,44.445000,44.574844
290561,BLU,1.340000,43.216000,43.306979
290778,BLU,1.905000,43.477000,43.581026
290940,BLU,0.947000,43.129047,43.129046
291109,BLU,1.464000,43.535965,43.535964
291291,BLU,1.268000,43.123000,43.123001
291295,BLU,1.437000,43.506615,43.506616
291777,BLU,1.697000,43.362000,43.676258
291911,BLU,1.755000,43.879000,43.879002
292294,RED,0.407500,-99.000000,nan
292658,BLU,3.126000,43.954000,43.953999
293576,RED,0.580000,42.858000,44.104843
293988,BLU,2.625000,43.849000,43.848999
294223,BLU,1.777000,43.606000,43.605999
294233,BLU,1.535000,43.502000,43.501999
295934,GRN,2.766000,44.177000,44.434845
295961,GRN,1.427000,43.861683,44.284844
297271,BLU,2.086000,43.745000,45.204846
297892,BLU,2.044000,43.786130,43.786130
298487,BLU,1.749000,43.848034,43.848035
299361,BLU,3.187000,43.836000,43.835999
299893,RED,2.996900,-99.000000,nan
300070,BLU,1.998000,43.368000,43.368000
301078,BLU,0.763000,43.140000,43.264843
301614,BLU,0.935000,43.151000,43.364845
301744,BLU,3.439000,44.052784,44.052783
301995,BLU,1.308000,43.076000,43.804844
302660,BLU,1.149000,43.760000,43.814842
303302,RED,0.015200,-99.000000,nan
303625,RED,1.863500,-99.000000,nan
303691,GRN,3.176000,44.750526,44.984844
303796,BLU,1.327000,44.542000,44.674843
304319,BLU,1.256000,43.339580,43.339579
304439,BLU,0.677000,43.533000,43.524845
304818,RED,2.344000,-99.000000,nan
304928,RED,1.368400,-99.000000,nan
305043,BLU,1.848000,43.700000,43.724842
305664,BLU,1.953000,43.214000,43.214001
305714,BLU,1.675000,43.546000,43.546001
305831,BLU,1.097000,43.349216,43.874844
305859,BLU,2.387000,44.013073,44.013074
305868,GRN,1.676000,43.909820,44.114845
306476,GRN,1.900000,44.572000,44.754845
306945,BLU,1.271000,43.639130,43.664845
307055,RED,2.591200,-99.000000,nan
307901,GRN,1.122000,43.364014,43.364013
308287,RED,0.284300,-99.000000,nan
308547,BLU,0.831000,43.009216,43.009215
308866,BLU,1.664000,43.176000,43.175999
309365,RED,4.126600,-99.000000,nan
309395,BLU,1.912000,43.692596,43.692596
309400,RED,3.492700,-99.000000,nan
309585,GRN,2.612000,44.630833,45.404842
310180,GRN,1.966000,45.122000,45.294846
310302,BLU,0.965000,43.825000,43.854843
310572,BLU,3.949000,43.968000,44.614845
310591,GRN,0.885000,44.203000,44.214844
310636,BLU,2.480000,44.703094,44.994843
311121,BLU,2.930000,43.890000,43.889999
311176,BLU,3.310000,44.100000,44.424843
311246,RED,1.453500,-99.000000,nan
311305,BLU,1.573000,44.077488,44.074844
311451,GRN,1.161000,43.895000,43.964844
311531,BLU,2.577000,43.260000,43.259998
311789,BLU,1.461000,43.145000,43.145000
311831,BLU,1.175000,44.136860,44.164845
311910,BLU,1.635000,43.868000,44.084843
312003,GRN,1.440000,44.433970,44.704846
312655,BLU,1.510000,43.435215,43.435213
312742,BLU,1.869000,43.630000,44.034844
313813,BLU,1.474000,43.728000,43.964844
314243,BLU,2.682000,44.200000,44.974842
314341,RED,2.238700,-99.000000,nan
314431,GRN,2.204000,44.310000,44.454846
314722,RED,1.924200,-99.000000,nan
314810,RED,3.499200,-99.000000,nan
314830,GRN,1.593000,44.591000,44.614845
316110,GRN,1.762000,44.399517,44.464844
316436,BLU,1.420000,43.647600,44.024845
316483,BLU,1.438000,43.321000,43.320999
316931,BLU,0.623000,44.296130,44.214844
317570,GRN,0.785000,44.005410,44.464844
317720,RED,0.350000,42.702720,43.144844
317748,RED,1.448500,-99.000000,nan
317991,RED,2.677800,-99.000000,nan
318129,BLU,1.619000,43.669260,43.669258
318426,RED,2.690200,-99.000000,nan
319398,BLU,2.309000,43.580000,43.940515
319543,BLU,2.302000,43.913000,44.224842
319595,BLU,1.988000,43.571140,43.571140
320331,BLU,0.833000,43.909350,43.994843
320435,BLU,1.419000,43.174000,43.174000
321176,RED,2.325500,-99.000000,nan
321383,BLU,2.198000,44.041640,44.041643
321469,BLU,2.921000,43.677000,43.779371
323189,BLU,1.939000,44.167000,44.464844
323420,BLU,1.769000,43.449000,43.449001
323559,BLU,2.298000,44.239630,44.524845
324525,BLU,2.177000,43.944000,44.044846
325140,RED,3.314500,-99.000000,nan
325165,BLU,0.668000,43.781185,43.864845
325177,RED,2.342600,-99.000000,nan
325593,BLU,1.120000,43.411000,43.594845
326082,BLU,1.535000,43.984000,44.054844
326894,BLU,1.754000,44.699833,44.684845
327459,BLU,0.707000,43.236000,43.594845
327470,GRN,1.115000,44.369490,44.324844
328457,RED,0.554500,-99.000000,nan
328627,GRN,1.246000,44.837475,44.844845
328702,BLU,1.551000,44.129574,44.004845
328867,BLU,2.860000,44.347126,44.347126
328963,BLU,1.681000,43.903000,44.124844
329628,GRN,2.298000,43.599000,43.712508
329946,BLU,1.430000,43.267000,43.266998
330332,RED,2.131200,-99.000000,nan
330333,GRN,1.039000,43.047000,43.047001
331013,GRN,1.165000,44.021282,44.324844
332003,BLU,1.220000,43.667202,43.914845
332248,BLU,0.702000,43.250526,43.664845
332304,BLU,1.109000,43.276000,43.276001
333072,GRN,1.867000,44.137000,44.374844
333082,GRN,2.113000,44.497000,44.854843
333229,GRN,2.212000,44.508000,44.574844
333310,BLU,2.952000,44.041520,44.041519
333394,RED,0.672000,42.606140,42.606140
333771,BLU,1.115000,43.453026,43.854843
333779,BLU,1.203000,43.868920,43.868920
334369,GRN,2.028000,44.428950,44.814842
335753,RED,3.218200,-99.000000,nan
336058,BLU,1.627000,43.045000,43.347769
336111,BLU,1.249000,44.337000,43.714844
336686,BLU,0.889000,43.314903,43.524845
336913,BLU,1.971000,43.666924,43.666925
336989,GRN,1.679000,44.736000,44.644844
337005,BLU,2.584000,44.237890,44.237888
337029,BLU,1.750000,43.938923,44.044846
337738,RED,1.779200,-99.000000,nan
337827,BLU,0.830000,43.295000,43.354843
338071,BLU,0.907000,43.243000,44.694843
338083,RED,2.897400,-99.000000,nan
338765,RED,2.411600,-99.000000,nan
339051,BLU,1.429000,43.894430,43.974842
339381,GRN,0.957000,43.758000,43.864845
339687,GRN,2.309000,44.156000,44.364845
339913,BLU,1.036000,43.076000,44.284844
340238,RED,3.767200,-99.000000,nan
341004,BLU,1.713000,43.542000,43.542000
341626,BLU,0.907000,43.482000,43.674843
342090,BLU,0.914000,44.012127,44.214844
342161,BLU,1.455000,43.233000,43.641937
342318,BLU,1.913000,43.850000,44.114845
342325,GRN,1.441000,43.808000,43.824844
342369,GRN,2.402000,44.644910,44.734844
342418,BLU,1.657000,43.304000,43.304001
342587,BLU,0.530000,43.051130,43.054844
343403,BLU,1.338000,44.126026,44.304844
343447,RED,1.681200,-99.000000,nan
344632,BLU,0.901000,43.266130,43.984844
344843,GRN,1.214000,43.980000,44.274845
345290,RED,2.622200,-99.000000,nan
345932,GRN,2.279000,43.933945,44.134842
346035,BLU,0.749000,43.499000,43.584843
346257,BLU,1.940000,43.296000,43.296001
346443,RED,3.610900,-99.000000,nan
347011,BLU,1.948000,44.533585,44.664845
347116,BLU,1.100000,43.278890,43.554844
347170,BLU,2.386000,44.178000,44.274845
347369,RED,2.968700,-99.000000,nan
347583,BLU,2.063000,44.093000,44.154842
347873,RED,2.606600,-99.000000,nan
348191,RED,3.434400,-99.000000,nan
348345,GRN,0.735000,43.218697,43.314842
348646,BLU,0.738000,43.201110,43.434845
348999,RED,2.597600,-99.000000,nan
349201,BLU,1.272000,43.369000,43.514843
350733,GRN,2.231000,44.324580,44.364845
350788,BLU,1.022000,43.251213,43.804844
351374,BLU,2.693000,44.169000,44.168999
351641,RED,0.420100,-99.000000,nan
351929,RED,3.356200,-99.000000,nan
352012,RED,1.485500,-99.000000,nan
352229,RED,1.508700,-99.000000,nan
352454,GRN,1.507000,45.328000,45.394844
352947,RED,1.632400,-99.000000,nan
353402,GRN,2.177000,43.266000,43.265999
353591,GRN,2.085000,44.126000,44.454846
354213,RED,1.634700,-99.000000,nan
354636,BLU,1.286000,43.662903,43.954846
354871,RED,3.113800,-99.000000,nan
355207,BLU,1.127000,43.876907,43.924843
355258,BLU,2.676000,43.864000,44.254845
355442,BLU,0.893000,44.254000,44.354843
355652,BLU,0.958000,43.879780,44.054844
355689,BLU,0.951000,43.186420,43.186421
356643,RED,1.131700,-99.000000,nan
356973,RED,1.835300,-99.000000,nan
357380,BLU,1.980000,43.842903,43.842902
357507,BLU,1.848000,43.868180,44.194843
357753,BLU,1.440000,44.145400,44.524845
357858,BLU,1.094000,43.568417,43.944843
358432,GRN,0.816000,43.564796,43.684845
358659,BLU,2.241000,43.344000,43.344002
358710,BLU,1.094000,43.478096,43.478094
359499,BLU,1.416000,43.948000,44.194843
359584,RED,2.627000,-99.000000,nan
359852,BLU,0.928000,43.153328,43.153328
360003,RED,1.655500,-99.000000,nan
361365,RED,2.086500,-99.000000,nan
361705,GRN,1.351000,44.301000,44.424843
361844,RED,2.717400,-99.000000,nan
362263,BLU,2.008000,43.906258,43.906257
362336,BLU,1.552000,43.136000,43.403608
362713,BLU,3.295000,43.731000,43.730999
362846,RED,2.422700,-99.000000,nan
363407,RED,1.709400,-99.000000,nan
364116,GRN,2.936000,43.786000,43.785999
364166,BLU,0.838000,43.007000,43.264843
364327,RED,2.728300,-99.000000,nan
364976,BLU,2.710000,43.687000,43.687000
365069,BLU,1.622000,43.379000,43.379002
366352,RED,1.151700,-99.000000,nan
366762,BLU,1.369000,43.251000,43.250999
367234,RED,1.719100,-99.000000,nan
367307,BLU,1.035000,43.879000,44.044846
367586,BLU,2.242000,43.422000,43.422001
367739,GRN,1.824000,43.639000,43.824844
367943,BLU,2.154000,44.033000,44.424843
368267,GRN,0.973000,43.644000,43.864845
368343,BLU,1.419000,43.306000,43.306000
368360,GRN,1.661000,44.224000,44.374844
370490,RED,0.934000,42.906000,42.905998
370555,BLU,0.918000,43.276760,43.544846
370646,BLU,1.405000,43.392000,43.684845
371004,BLU,1.145000,43.484833,43.484831
371168,GRN,2.251000,44.075825,44.664845
371377,RED,1.370100,-99.000000,nan
372011,BLU,1.602000,43.770000,44.024845
372213,BLU,1.248000,43.405000,43.684845
372362,BLU,1.819000,43.353000,43.353001
372880,BLU,1.708000,43.268000,43.268002
372919,RED,3.491300,-99.000000,nan
373275,GRN,2.853000,44.555820,44.454846
373593,BLU,1.240000,43.403000,43.644844
373875,BLU,0.834000,43.359000,43.444843
374455,BLU,1.864000,44.080000,44.304844
374655,RED,3.990300,-99.000000,nan
374747,GRN,3.260000,43.905052,43.905054
375204,RED,1.234300,-99.000000,nan
375741,BLU,2.448000,44.391724,44.894844
375903,BLU,1.229000,43.121000,43.120998
376219,BLU,1.377000,44.278000,44.494843
376775,BLU,3.177000,43.811000,43.811001
376887,BLU,2.611000,43.604000,43.846604
377133,BLU,1.358000,43.608185,43.504845
377949,BLU,1.511000,44.053000,43.984844
378212,RED,3.217200,-99.000000,nan
378385,BLU,1.353000,43.448300,43.448300
378500,BLU,0.969000,44.141052,44.144844
378815,RED,0.660000,42.658000,42.907493
379110,RED,0.394000,42.221000,42.384842
379302,GRN,2.483000,43.524000,43.523998
379362,BLU,1.025000,43.591908,43.914845
379763,BLU,2.412000,44.496000,44.684845
379813,GRN,2.935000,44.502830,44.514843
380494,RED,2.842200,-99.000000,nan
380648,RED,0.302600,-99.000000,nan
380734,BLU,1.358000,43.123000,43.123001
380982,BLU,1.926000,43.584843,43.584844
381137,GRN,2.021000,44.401000,44.614845
381287,BLU,1.217000,43.366000,43.366001
381301,BLU,1.836000,43.540000,43.540001
381564,GRN,1.804000,45.085926,45.094845
381621,GRN,1.376000,43.517334,43.517333
381750,BLU,2.947000,44.550000,44.764843
381942,RED,2.206100,-99.000000,nan
382018,BLU,3.371000,44.187000,44.564842
382726,BLU,1.512000,43.033000,43.033001
383151,BLU,1.433000,43.653427,44.114845
383334,RED,2.093300,-99.000000,nan
383384,BLU,1.566000,44.033000,44.174843
383801,BLU,1.760000,43.724000,44.184845
383817,BLU,1.755000,43.686012,43.914845
383885,BLU,1.649000,43.866000,44.264843
383898,GRN,3.330000,44.544262,44.934845
384414,BLU,1.253000,43.260128,43.260130
385456,BLU,1.796000,43.788000,43.994843
385941,BLU,3.460000,44.393000,45.574844
386137,BLU,1.399000,43.757000,43.757000
386177,GRN,1.147000,43.939000,44.044846
386478,BLU,1.674000,43.408000,43.408001
386536,GRN,0.831000,43.637302,43.634842
386731,GRN,3.571000,45.085297,45.085298
387336,BLU,1.624000,43.402000,43.402000
388379,BLU,1.444000,44.224000,44.174843
388484,GRN,0.755000,43.061580,43.214844
388646,GRN,1.342000,44.407900,44.574844
389077,RED,0.353400,-99.000000,nan
389447,BLU,1.364000,43.625046,43.664845
389479,RED,1.884100,-99.000000,nan
390586,BLU,1.310000,43.252000,43.251999
