ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN
      468408,GRN,  1.26800, 44.95050, 44.16484, 43.70100,      NaN, 44.49020, 23.48865,  0.32640,  0.24740, 44.16484, 22.92248,  0.70280,  0.36116
      468485,GRN,  1.48100, 44.81751, 44.36485, 44.29800,      NaN, 44.43700, 21.65854,  3.91295,  0.33799, 44.36485, 21.29690,  5.58801,  0.20921
      468771,GRN,  1.77600, 44.68139, 44.07484, 43.91300,      NaN, 44.33237, 22.81200,  0.84338,  0.37818, 44.07484, 21.77903,  3.42792,  0.36393
      469339,GRN,  0.96700, 44.69488, 44.54485, 44.54300,      NaN, 44.34370, 21.00000,  0.13746,  0.00000, 44.54485, 21.00807,  5.43362,  0.00467
      471626,GRN,  2.28300, 44.93008, 44.57484, 44.38300,      NaN, 44.48203, 21.45322,  4.68156,  0.28479, 44.57484, 21.94194,  2.74467,  0.38582
      471767,GRN,  2.67100, 45.48889, 44.87484, 44.72800,      NaN, 44.70556, 21.00000,  3.92476,  0.00000, 44.87484, 21.69952,  3.88574,  0.34851
      473114,GRN,  2.49800, 45.59677, 45.05484, 44.93800,      NaN, 44.74871, 21.00000,  0.21377,  0.00000, 45.05484, 21.54275,  4.65591,  0.30535
      477125,GRN,  1.94700, 45.26856, 44.12484, 44.07200,      NaN, 44.61742, 23.09745,  0.56958,  0.32124, 44.12484, 21.23102,  5.71509,  0.17868
      481172,GRN,  1.75300, 45.39770, 45.09484, 44.93000,      NaN, 44.66908, 21.00000,  0.00000,  0.00000, 45.09484, 21.79531,  3.43022,  0.36606
      481664,GRN,  1.95000, 45.17116, 44.38484, 43.87500,      NaN, 44.57846, 23.36459,  0.39834,  0.27110, 44.38484, 23.02861,  0.62105,  0.33756
      485277,GRN,  1.48000, 45.01554, 44.87484, 44.58400,      NaN, 44.51621, 21.00000,  2.06419,  0.00000, 44.87484, 22.39946,  1.53138,  0.40310
      485406,GRN,  1.85000, 44.98375, 44.91484, 44.88200,      NaN, 44.50350, 21.00000,  0.00000,  0.00000, 44.91484, 21.14358,  5.57130,  0.13120
      486220,GRN,  3.49900, 45.52758, 44.64484, 44.52800,      NaN, 44.72103, 21.94838,  2.95825,  0.38185, 44.64484, 21.54275,  4.52993,  0.30778
      490038,GRN,  1.17800, 44.73918, 44.48484, 44.39000,      NaN, 44.38091, 21.00000,  5.45698,  0.00000, 44.48484, 21.43288,  5.11603,  0.27682
      490692,GRN,  1.42900, 44.56677, 44.75484, 44.65900,      NaN, 44.23609, 21.00000,  0.00000,  0.00000, 44.75484, 21.43774,  5.03694,  0.27316
      491819,GRN,  2.19800, 44.67241, 44.47484, 44.34600,      NaN, 44.32482, 21.00000,  3.79229,  0.00000, 44.47484, 21.60545,  4.10278,  0.32851
      492534,GRN,  0.55000, 43.81772, 43.31484, 42.48100,      NaN, 43.60688, 23.81704,  0.21911,  0.16865, 43.31484, 23.53814,  0.30618,  0.22970
      494577,GRN,  0.66900, 44.33586, 44.17484, 44.16500,      NaN, 44.04212, 21.00000,  0.93524,  0.00000, 44.17484, 21.04302,  5.43780,  0.05079
      495324,GRN,  1.35600, 45.22543, 44.55484, 44.01800,      NaN, 44.60017, 23.16855,  0.53535,  0.31472, 44.55484, 23.08085,  0.60182,  0.32746
      496985,GRN,  1.80800, 44.64615, 44.84484, 44.38500,      NaN, 44.30277, 21.00000,  1.79070,  0.00000, 44.84484, 22.91254,  0.75546,  0.35605
      496988,GRN,  1.24700, 44.84476, 43.14253, 42.92500,      NaN, 44.44790, 24.11392,  0.23103,  0.13693, 43.14253, 22.07301,  2.18155,  0.40022
      497397,GRN,  0.84000, 44.31871, 43.78484, 43.46300,      NaN, 44.02771, 23.13477,  0.59285,  0.32114, 43.78484, 22.51946,  1.26397,  0.39821
      498351,GRN,  1.47100, 44.48555, 43.44612, 43.22500,      NaN, 44.16786, 23.65112,  0.26102,  0.19616, 43.44612, 22.09053,  2.53620,  0.39564
      498569,GRN,  2.01600, 45.79367, 44.44484, 44.27300,      NaN, 44.82747, 23.11495,  0.59816,  0.31997, 44.44484, 21.83333,  3.36457,  0.37189
      499247,GRN,  1.19500, 44.61495, 43.94484, 43.81100,      NaN, 44.27655, 22.92672,  0.73187,  0.35960, 43.94484, 21.63158,  4.11949,  0.32862
      500252,GRN,  2.20600, 45.64256, 44.73484, 44.51000,      NaN, 44.76702, 22.26275,  1.78813,  0.40590, 44.73484, 22.10865,  2.33371,  0.39876
      500438,GRN,  1.01000, 44.36137, 43.47484, 43.27900,      NaN, 44.06355, 23.48193,  0.33385,  0.24687, 43.47484, 21.96366,  2.75094,  0.38780
      502241,GRN,  0.90400, 44.87426, 43.83484, 43.65800,      NaN, 44.45970, 23.50483,  0.31686,  0.24070, 43.83484, 21.86047,  2.87390,  0.38094
      502297,GRN,  1.88300, 44.70780, 44.47484, 44.08600,      NaN, 44.35455, 22.30935,  1.68727,  0.40325, 44.47484, 22.73231,  0.97209,  0.38758
      502321,GRN,  2.01800, 45.00855, 44.87484, 44.76900,      NaN, 44.51342, 21.00000,  0.00000,  0.00000, 44.87484, 21.48630,  5.00279,  0.29499
      502554,GRN,  2.32500, 45.32644, 44.19484, 44.04000,      NaN, 44.64057, 23.20415,  0.49686,  0.30520, 44.19484, 21.74133,  3.68365,  0.35664
      503415,GRN,  1.72500, 44.77279, 44.15484, 44.03400,      NaN, 44.40914, 22.68877,  1.03434,  0.39034, 44.15484, 21.56364,  4.38726,  0.32257
      505102,GRN,  1.09100, 43.99690, 43.47484, 43.52200,      NaN, 43.75740, 22.16003,  1.90740,  0.40307, 43.47484, 21.00000,  2.89902,  0.00000
      505480,GRN,  1.98400, 45.41673, 44.57484, 44.21600,      NaN, 44.67669, 22.91465,  0.72074,  0.36382, 44.57484, 22.63701,  1.08964,  0.39414
      506033,GRN,  0.61900, 43.80354, 43.10484, 42.98300,      NaN, 43.59497, 23.22620,  0.46490,  0.30167, 43.10484, 21.56886,  4.38493,  0.31983
      506854,GRN,  0.55200, 44.25382, 43.43485, 43.47400,      NaN, 43.97321, 23.00804,  0.65844,  0.34589, 43.43485, 21.00000,  3.32705,  0.00000
      507179,GRN,  2.65000, 44.79658, 43.83200, 43.83200,      NaN, 44.42863, 23.19652,  0.50398,  0.30179, 43.83200, 21.00000,  5.21973,  0.01027
      508514,GRN,  2.66800, 45.07787, 44.48484, 44.40000,      NaN, 44.54115, 21.66975,  3.88141,  0.34349, 44.48484, 21.38431,  5.33426,  0.25210
      510152,GRN,  1.22600, 44.46072, 44.21484, 44.15700,      NaN, 44.14700, 21.00000,  4.85721,  0.00000, 44.21484, 21.25318,  5.56815,  0.19694
      510223,GRN,  1.37900, 44.33520, 44.80484, 44.28300,      NaN, 44.04157, 21.00000,  0.00000,  0.00000, 44.80484, 23.05183,  0.62371,  0.33504
      510871,GRN,  3.01000, 45.24424, 44.46484, 44.23700,      NaN, 44.60769, 22.67465,  1.03749,  0.39132, 44.46484, 22.12325,  2.26688,  0.39996
      512384,GRN,  3.14800, 44.15917, 44.42943, 44.24100,      NaN, 43.89370, 21.00000,  0.00000,  0.00000, 44.42943, 21.92337,  2.88457,  0.38288
      512778,GRN,  1.45200, 45.27773, 43.47767, 43.26300,      NaN, 44.62109, 23.99472,  0.20269,  0.14339, 43.47767, 22.05910,  2.40126,  0.39535
      512840,GRN,  2.02900, 45.88705, 44.79485, 44.68600,      NaN, 44.86482, 21.87119,  3.18636,  0.37498, 44.79485, 21.50094,  4.77790,  0.29864
      513984,GRN,  3.32000, 45.19853, 44.71484, 44.53100,      NaN, 44.58941, 21.25595,  5.38754,  0.19788, 44.71484, 21.89850,  3.14198,  0.37728
      514705,GRN,  2.80200, 45.84688, 44.93485, 44.70300,      NaN, 44.84875, 21.69383,  3.96504,  0.34560, 44.93485, 22.14274,  2.22653,  0.40161
      516101,GRN,  2.90200, 45.73390, 44.88484, 44.11200,      NaN, 44.80356, 23.34736,  0.39569,  0.26954, 44.88484, 23.46498,  0.34073,  0.24599
      516147,GRN,  2.40400, 45.55346, 44.95485, 44.76600,      NaN, 44.73138, 21.00000,  3.38015,  0.00000, 44.95485, 21.92566,  3.00816,  0.38046
      516177,GRN,  1.23400, 44.67994, 44.31484, 44.19000,      NaN, 44.33115, 21.66977,  3.70752,  0.34155, 44.31484, 21.58455,  4.26357,  0.31934
      516922,GRN,  1.23600, 45.52565, 44.98484, 45.00900,      NaN, 44.72026, 21.00000,  0.00000,  0.00000, 44.98484, 21.00000,  3.82307,  0.00000
      517617,GRN,  2.04700, 45.27639, 43.77920, 43.65600,      NaN, 44.62055, 23.67360,  0.25221,  0.19709, 43.77920, 21.57599,  4.28927,  0.31867
      519447,GRN,  1.12900, 44.70876, 43.75484, 43.21600,      NaN, 44.35536, 23.82735,  0.22055,  0.16734, 43.75484, 23.08473,  0.61452,  0.33073
      521908,GRN,  1.92100, 44.64832, 44.62484, 44.54500,      NaN, 44.30459, 21.00000,  0.00000,  0.00000, 44.62484, 21.36004,  4.93662,  0.24706
      526106,GRN,  2.26900, 45.42751, 44.51484, 44.07200,      NaN, 44.68100, 23.22047,  0.48624,  0.30285, 44.51484, 22.87031,  0.78280,  0.36404
      528135,GRN,  1.92300, 44.72024, 43.85385, 43.55800,      NaN, 44.36500, 23.51032,  0.31767,  0.24157, 43.85385, 22.41969,  1.42146,  0.40110
      529336,GRN,  2.32300, 45.09823, 45.04485, 44.87400,      NaN, 44.54929, 21.00000,  0.00000,  0.00000, 45.04485, 21.82790,  3.36690,  0.36981
      529584,GRN,  2.18200, 45.22569, 43.66372, 43.38800,      NaN, 44.60027, 23.88314,  0.21252,  0.15627, 43.66372, 22.33833,  1.68050,  0.40377
      529855,GRN,  0.36000, 43.99416, 43.45485, 43.45000,      NaN, 43.75509, 22.45706,  1.42646,  0.40033, 43.45485, 21.02118,  5.85603,  0.00000
      530363,GRN,  1.05300, 44.49369, 43.91484, 43.67800,      NaN, 44.17470, 23.00319,  0.65373,  0.34424, 43.91484, 22.16707,  2.02527,  0.40260
      530790,GRN,  2.28800, 45.45815, 45.03484, 44.95900,      NaN, 44.69326, 21.00000,  0.00000,  0.00000, 45.03484, 21.34060,  5.22069,  0.24419
      532786,GRN,  2.21400, 45.48337, 44.13653, 43.77000,      NaN, 44.70335, 23.64126,  0.26106,  0.20513, 44.13653, 22.66143,  1.04764,  0.39124
      533666,GRN,  0.89900, 43.79672, 43.92484, 43.83400,      NaN, 43.58924, 21.00000,  0.00000,  0.00000, 43.92484, 21.41345,  4.61162,  0.27420
      534026,GRN,  1.91400, 45.10542, 44.67484, 44.59600,      NaN, 44.55217, 21.00000,  2.84087,  0.00000, 44.67484, 21.35517,  5.40092,  0.24108
      534119,GRN,  1.21300, 45.04381, 43.97484, 43.59000,      NaN, 44.52752, 23.64559,  0.26281,  0.20405, 43.97484, 22.71960,  0.98713,  0.38585
      534850,GRN,  1.84500, 45.06981, 43.97484, 43.79500,      NaN, 44.53792, 23.42169,  0.36288,  0.25525, 43.97484, 21.87677,  3.05891,  0.37841
      536630,GRN,  2.57200, 45.34601, 44.10600, 44.10600,      NaN, 44.64840, 23.09161,  0.60658,  0.32832, 44.10600, 21.00000,  5.30725,  0.00178
      536673,GRN,  1.72700, 44.64517, 43.48385, 43.26200,      NaN, 44.30194, 23.75128,  0.22948,  0.18480, 43.48385, 22.09405,  2.44707,  0.39789
      537774,GRN,  2.16400, 45.73107, 44.56484, 44.18000,      NaN, 44.80243, 23.24643,  0.45332,  0.29758, 44.56484, 22.71960,  0.95432,  0.38910
      538906,GRN,  2.19400, 45.82126, 44.69484, 44.41200,      NaN, 44.83850, 22.82971,  0.81714,  0.37643, 44.69484, 22.36712,  1.61697,  0.40031
      539583,GRN,  0.98500, 44.49736, 44.00484, 43.99600,      NaN, 44.17778, 21.88729,  3.01307,  0.38020, 44.00484, 21.03867,  5.71163,  0.05668
      543535,GRN,  0.96100, 44.14308, 44.28484, 44.14800,      NaN, 43.88019, 21.00000,  0.00000,  0.00000, 44.28484, 21.64727,  3.94494,  0.33745
      544769,GRN,  2.39200, 45.30999, 43.70300, 43.70300,      NaN, 44.63400, 23.63882,  0.25463,  0.20805, 43.70300, 21.00000,  5.54839,  0.00822
      547352,GRN,  1.29700, 44.99134, 44.36485, 44.06100,      NaN, 44.50654, 22.87699,  0.77803,  0.36239, 44.36485, 22.45201,  1.40840,  0.40059
      549557,GRN,  2.15900, 45.60115, 44.64484, 44.10900,      NaN, 44.75046, 23.27487,  0.45077,  0.28903, 44.64484, 23.07892,  0.59800,  0.32863
      549676,GRN,  0.83800, 44.35108, 43.44484, 43.26900,      NaN, 44.05491, 23.48389,  0.31785,  0.25028, 43.44484, 21.85504,  3.09078,  0.37556
      551947,GRN,  1.47800, 44.95808, 44.52485, 43.49200,      NaN, 44.49323, 23.71161,  0.22829,  0.18735, 44.52485, 23.74437,  0.22428,  0.18237
      553928,GRN,  1.82600, 45.54383, 44.57484, 44.32100,      NaN, 44.72753, 22.78010,  0.89057,  0.38233, 44.57484, 22.24987,  1.91805,  0.40246
      556169,GRN,  1.29800, 44.75820, 44.07484, 43.81600,      NaN, 44.39689, 23.16607,  0.54212,  0.31532, 44.07484, 22.27009,  1.83328,  0.40263
      556928,GRN,  1.53000, 45.04718, 43.83484, 43.06800,      NaN, 44.52887, 24.06917,  0.20869,  0.14236, 43.83484, 23.45630,  0.34890,  0.25559
      558647,GRN,  3.32800, 45.95276, 44.83484, 43.95900,      NaN, 44.89110, 23.63997,  0.26229,  0.20362, 44.83484, 23.58167,  0.28528,  0.21587
      559688,GRN,  2.84400, 44.84040, 43.88400, 43.88400,      NaN, 44.44616, 23.12984,  0.55644,  0.31922, 43.88400, 21.00000,  5.17462,  0.00725
      565978,GRN,  1.52700, 45.06194, 44.69484, 44.59500,      NaN, 44.53477, 21.00000,  2.24252,  0.00000, 44.69484, 21.45715,  4.86480,  0.28728
      567121,GRN,  1.81700, 45.21499, 44.47484, 44.25000,      NaN, 44.59599, 22.59619,  1.12341,  0.39620, 44.47484, 22.10863,  2.22204,  0.40091
      567452,GRN,  1.15600, 45.26684, 45.28484, 45.27000,      NaN, 44.61673, 21.00000,  0.00000,  0.00000, 45.28484, 21.06489,  5.52852,  0.06049
      568506,GRN,  1.92700, 44.70315, 44.18485, 44.00200,      NaN, 44.35064, 22.60460,  1.10215,  0.39438, 44.18485, 21.89307,  3.00486,  0.37908
      569318,GRN,  2.41500, 45.45751, 44.91484, 44.59000,      NaN, 44.69300, 21.47251,  4.72968,  0.28584, 44.91484, 22.52900,  1.23458,  0.40046
      569893,GRN,  1.21400, 45.06717, 44.38484, 44.31200,      NaN, 44.53687, 22.10875,  2.16381,  0.40238, 44.38484, 21.32602,  5.56472,  0.22530
      570129,GRN,  3.08600, 45.33911, 44.92484, 44.53200,      NaN, 44.64564, 21.52600,  4.62357,  0.30294, 44.92484, 22.74501,  0.90523,  0.38219
      570880,GRN,  1.56500, 44.23490, 43.35784, 43.23000,      NaN, 43.95731, 23.39910,  0.37511,  0.26110, 43.35784, 21.60023,  4.20492,  0.32680
      571753,GRN,  1.24900, 44.83967, 43.30400, 43.30400,      NaN, 44.44587, 23.82927,  0.22000,  0.16485, 43.30400, 21.00000,  4.98385,  0.00000
      571990,GRN,  2.59200, 45.66923, 45.04485, 44.90700,      NaN, 44.77769, 21.00000,  0.81758,  0.00000, 45.04485, 21.65250,  4.22964,  0.33672
      572384,GRN,  1.47000, 45.37536, 44.80484, 44.46300,      NaN, 44.66014, 21.97071,  2.80057,  0.38692, 44.80484, 22.58300,  1.17804,  0.39785
      572704,GRN,  0.87900, 44.18668, 43.89484, 43.71500,      NaN, 43.91681, 21.99604,  2.75639,  0.38717, 43.89484, 21.87677,  3.07232,  0.37578
      575696,GRN,  1.18000, 44.28455, 44.86485, 43.77800,      NaN, 43.99902, 22.09003,  2.34042,  0.39876, 44.86485, 23.78717,  0.22532,  0.17613
      576870,GRN,  0.97900, 44.58738, 44.36485, 44.42700,      NaN, 44.25340, 21.00000,  0.32832,  0.00000, 44.36485, 21.00000,  2.37069,  0.00000
      577692,GRN,  1.97600, 44.93355, 43.77471, 43.56500,      NaN, 44.48342, 23.62579,  0.26743,  0.20537, 43.77471, 22.03496,  2.54807,  0.39359
      577999,GRN,  0.66000, 44.44990, 43.73484, 43.15700,      NaN, 44.13792, 23.69056,  0.24082,  0.19358, 43.73484, 23.16018,  0.53787,  0.31549
      579415,GRN,  2.59200, 45.37181, 44.00248, 43.68100,      NaN, 44.65872, 23.68725,  0.24527,  0.19666, 44.00248, 22.51832,  1.27007,  0.40112
      580231,GRN,  2.43500, 45.15515, 44.25484, 44.02600,      NaN, 44.57206, 23.09868,  0.60248,  0.32206, 44.25484, 22.12812,  2.21799,  0.40116
      580861,GRN,  0.83800, 44.20662, 43.56484, 43.67600,      NaN, 43.93356, 22.26490,  1.80429,  0.40386, 43.56484, 21.00000,  1.22822,  0.00000
      580884,GRN,  1.65700, 44.47086, 43.82484, 43.69000,      NaN, 44.15552, 22.92665,  0.71313,  0.36317, 43.82484, 21.63683,  3.86217,  0.33844
      581105,GRN,  2.09100, 44.84480, 44.27485, 43.84300,      NaN, 44.44792, 23.21257,  0.47768,  0.30283, 44.27485, 22.84299,  0.84706,  0.37512
      582749,GRN,  3.22500, 45.52684, 44.34900, 44.34900,      NaN, 44.72074, 22.67796,  1.02560,  0.39398, 44.34900, 21.00000,  5.30872,  0.00000
      585366,GRN,  0.82700, 44.09989, 43.72484, 43.76500,      NaN, 43.84390, 21.35547,  5.05066,  0.24738, 43.72484, 21.00000,  3.38453,  0.00000
      585642,GRN,  2.88700, 45.65898, 45.16484, 44.69600,      NaN, 44.77359, 21.34909,  5.16635,  0.24683, 45.16484, 22.93490,  0.70024,  0.36125
      586341,GRN,  1.26000, 44.43708, 44.07484, 43.68100,      NaN, 44.12715, 22.87852,  0.78821,  0.36576, 44.07484, 22.74820,  0.90325,  0.38296
      586685,GRN,  1.51500, 44.90183, 44.38484, 44.21700,      NaN, 44.47073, 22.24932,  1.90957,  0.40250, 44.38484, 21.81159,  3.47380,  0.36471
      587486,GRN,  1.55000, 44.29567, 43.66887, 43.53100,      NaN, 44.00836, 22.95606,  0.68839,  0.35573, 43.66887, 21.65262,  3.75883,  0.34408
      592667,GRN,  1.20400, 44.41991, 44.39484, 44.23900,      NaN, 44.11272, 21.00000,  0.84139,  0.00000, 44.39484, 21.74657,  3.65681,  0.35662
      592797,GRN,  3.49700, 46.17732, 44.80484, 44.61600,      NaN, 44.98093, 22.65633,  1.05499,  0.39304, 44.80484, 21.92564,  2.95385,  0.37958
      593404,GRN,  0.68600, 44.41479, 43.57484, 43.72000,      NaN, 44.10842, 22.73097,  1.02181,  0.38793, 43.57484, 21.00000,  0.67779,  0.00000
      594434,GRN,  0.94800, 44.35954, 43.90484, 43.80400,      NaN, 44.06201, 22.26673,  1.88596,  0.40458, 43.90484, 21.46201,  4.95493,  0.28319
      595487,GRN,  1.84100, 44.85078, 44.77485, 44.59400,      NaN, 44.45031, 21.00000,  0.64227,  0.00000, 44.77485, 21.88220,  3.05605,  0.37787
      599948,GRN,  1.25800, 44.80610, 44.31484, 44.23100,      NaN, 44.43244, 21.99406,  2.57591,  0.39159, 44.31484, 21.37945,  5.34811,  0.24600
      600384,GRN,  3.23300, 45.69826, 44.27233, 43.99000,      NaN, 44.78930, 23.50234,  0.32255,  0.23961, 44.27233, 22.36504,  1.48899,  0.40411
      605445,GRN,  3.09000, 44.78370, 44.55484, 44.10200,      NaN, 44.41831, 22.50187,  1.31200,  0.39919, 44.55484, 22.89515,  0.70075,  0.36522
      606414,GRN,  2.02200, 44.54977, 44.29485, 44.22500,      NaN, 44.22180, 21.00000,  5.52253,  0.00024, 44.29485, 21.31148,  5.36120,  0.22986
      608549,GRN,  2.14900, 44.50650, 43.69300, 43.69300,      NaN, 44.18546, 22.99356,  0.67224,  0.34829, 43.69300, 21.00000,  5.24727,  0.00000
      609017,GRN,  1.02400, 45.10013, 45.25484, 45.17700,      NaN, 44.55005, 21.00000,  0.00000,  0.00000, 45.25484, 21.35033,  5.48948,  0.23371
      613328,GRN,  2.14600, 44.50350, 44.43485, 44.23000,      NaN, 44.18294, 21.00000,  2.94978,  0.00000, 44.43485, 22.01125,  2.65940,  0.39113
      613543,GRN,  2.61100, 45.42882, 45.15484, 44.96800,      NaN, 44.68153, 21.00000,  0.00000,  0.00000, 45.15484, 21.91478,  2.91545,  0.38240
      616159,GRN,  1.64000, 44.57290, 43.64752, 43.49200,      NaN, 44.24123, 23.43082,  0.35418,  0.25705, 43.64752, 21.74489,  3.72314,  0.35691
      616983,GRN,  0.93600, 44.86435, 43.97484, 43.62700,      NaN, 44.45574, 23.53285,  0.31389,  0.23108, 43.97484, 22.60206,  1.13305,  0.39673
      617775,GRN,  1.40600, 44.94369, 44.56484, 44.44300,      NaN, 44.48747, 21.19442,  5.53875,  0.16109, 44.56484, 21.56886,  4.71298,  0.31474
      619550,GRN,  1.72900, 45.07724, 44.39484, 44.18000,      NaN, 44.54089, 22.64352,  1.08401,  0.39252, 44.39484, 22.05994,  2.49229,  0.39550
      620323,GRN,  1.72000, 44.61296, 43.81206, 43.67300,      NaN, 44.27489, 23.20670,  0.50291,  0.30735, 43.81206, 21.65887,  4.15312,  0.33357
      623618,GRN,  1.27100, 44.68116, 44.02485, 43.94000,      NaN, 44.33217, 22.74288,  0.97649,  0.38342, 44.02485, 21.38433,  5.14950,  0.25350
      624239,GRN,  2.48300, 45.04371, 44.44484, 44.45300,      NaN, 44.52748, 21.33399,  5.28046,  0.24105, 44.44484, 21.00000,  4.63169,  0.00000
      624284,GRN,  2.53600, 46.19822, 43.59500, 43.59500,      NaN, 44.98929, 24.02114,  0.20914,  0.14366, 43.59500, 21.00000,  5.11611,  0.00000
      624526,GRN,  0.88200, 44.39657, 44.13484, 44.17100,      NaN, 44.09312, 21.00000,  1.85793,  0.00000, 44.13484, 21.00000,  3.54559,  0.00000
      625004,GRN,  2.48500, 45.62811, 44.67484, 43.76200,      NaN, 44.76124, 23.70955,  0.23188,  0.18195, 44.67484, 23.62001,  0.27203,  0.21121
      629776,GRN,  1.43000, 44.39856, 44.45485, 43.52900,      NaN, 44.09479, 23.13686,  0.53341,  0.32001, 44.45485, 23.63349,  0.26528,  0.20092
      630435,GRN,  2.17400, 45.04348, 43.95485, 43.78700,      NaN, 44.52739, 23.41803,  0.35588,  0.25801, 43.95485, 21.81161,  3.43799,  0.36597
      630484,GRN,  1.43300, 44.80449, 44.70485, 44.55200,      NaN, 44.43179, 21.00000,  1.03767,  0.00000, 44.70485, 21.73090,  3.84137,  0.35283
      630503,GRN,  0.69700, 44.12716, 43.41476, 43.09600,      NaN, 43.86682, 23.46205,  0.32926,  0.24782, 43.41476, 22.50967,  1.30633,  0.40174
      631272,GRN,  2.45400, 44.99216, 44.90484, 44.00600,      NaN, 44.50686, 23.01124,  0.63744,  0.34615, 44.90484, 23.60550,  0.27365,  0.20949
      631339,GRN,  2.45000, 45.90550, 44.69484, 44.48000,      NaN, 44.87220, 22.74296,  0.90766,  0.38752, 44.69484, 22.05994,  2.45359,  0.39446
      632339,GRN,  2.67300, 45.06607, 43.89700, 43.89700,      NaN, 44.53643, 23.27193,  0.45081,  0.29017, 43.89700, 21.00000,  5.04493,  0.00000
      633300,GRN,  2.21300, 45.45321, 45.17484, 45.13400,      NaN, 44.69128, 21.00000,  0.00000,  0.00000, 45.17484, 21.17855,  5.30474,  0.15495
      635245,GRN,  2.94600, 44.67494, 44.23271, 44.02300,      NaN, 44.32695, 22.45243,  1.40258,  0.40142, 44.23271, 22.03496,  2.57026,  0.39353
      635784,GRN,  2.20000, 44.91034, 45.10484, 43.67500,      NaN, 44.47413, 23.50217,  0.32138,  0.24121, 45.10484, 24.04679,  0.20960,  0.14407
      635862,GRN,  0.55000, 44.37235, 43.86485, 43.62300,      NaN, 44.07277, 22.88751,  0.74694,  0.36218, 43.86485, 22.19143,  2.06541,  0.40251
      636324,GRN,  2.71000, 44.90057, 44.31310, 44.12400,      NaN, 44.47023, 22.59692,  1.16460,  0.39748, 44.31310, 21.92701,  2.88166,  0.38306
      640145,GRN,  2.94400, 45.96183, 44.76484, 44.33000,      NaN, 44.89473, 23.13481,  0.58861,  0.32111, 44.76484, 22.85043,  0.83117,  0.37143
      640360,GRN,  1.63800, 45.21934, 44.24484, 44.07400,      NaN, 44.59773, 23.05549,  0.61598,  0.33822, 44.24484, 21.82788,  3.43509,  0.36635
