ID,GROUP,Z,LOG_LIR,LOG_LX_INT,LOG_LX,LOG_LXLIM,LOG_LXIR_THEORY,LOG_NH_THEORY,SIG_POS_THEORY,SIG_NEG_THEORY,LOG_LXIR_INTRIN,LOG_NH_INTRIN,SIG_POS_INTRIN,SIG_NEG_INTRIN,LOG_NH_COSMOS
673076,BLU,1.49,43.97951,44.07484,43.94,nan,43.74279,21.0,0.14271,0.0,44.07484,21.63683,4.09781,0.33348,21.919078246519437
673312,GRN,0.751,44.18032,44.63484,42.865,nan,43.91147,23.75627,0.22112,0.17693,44.63484,24.31617,0.46229,0.15671,24.243774453491117
673600,RED,0.9281,44.99518,nan,nan,42.33743,44.50807,24.97157,0.02326,0.2822,44.50807,24.97157,0.02511,0.28116,nan
673615,BLU,1.1,43.27741,43.12409,42.939,nan,43.15303,22.05596,2.45801,0.396,43.12409,21.90524,3.01802,0.38122,22.846955332636668
673948,BLU,0.769,43.6458,43.19484,42.953,nan,43.46247,23.02789,0.63248,0.34697,43.19484,22.19143,2.03142,0.39916,22.48671374198875
674119,GRN,0.346,44.31807,44.32484,44.31,nan,44.02718,21.0,0.0,0.0,44.32484,21.06489,5.63393,0.05038,20.746011121611186
674574,BLU,1.836,44.5574,44.73484,44.535,nan,44.22821,21.0,0.0,0.0,44.73484,21.98539,2.53228,0.39091,21.113943983979304
674702,BLU,0.378,43.77307,43.41484,43.482,nan,43.56938,21.39662,4.72123,0.26502,43.41484,21.0,1.97577,0.0,22.495710797731654
674827,BLU,1.125,43.67269,43.47484,43.161,nan,43.48506,22.52651,1.2061,0.40026,43.47484,22.49243,1.31497,0.39963,21.50515021622916
674831,BLU,1.104,43.54798,43.07591,42.929,nan,43.3803,22.89131,0.76282,0.36981,43.07591,21.69988,3.83823,0.3495,22.888460313206956
674969,BLU,0.625,42.80384,43.12484,43.097,nan,42.75522,21.0,0.0,0.0,43.12484,21.12172,5.43691,0.11674,22.632457267050697
675245,BLU,1.176,42.7722,43.52185,43.289,nan,42.72864,21.0,0.0,0.0,43.52185,22.1476,2.09187,0.40189,22.166699434389407
675269,GRN,1.295,44.96429,44.78484,44.732,nan,44.49571,21.0,0.0,0.0,44.78484,21.23102,5.72352,0.17305,21.76519150839825
675466,BLU,2.105,44.43329,44.40484,43.821,nan,44.12396,22.44844,1.38122,0.40318,44.40484,23.17179,0.53718,0.31086,22.936011670424136
675561,BLU,0.969,43.72879,44.07484,43.076,nan,43.53219,22.90345,0.72153,0.3614,44.07484,23.70914,0.23143,0.19224,23.51982796877943
675643,BLU,2.005,44.38772,44.20485,43.847,nan,44.08568,22.17602,2.03772,0.40243,44.20485,22.63383,1.08005,0.39405,23.242789793807102
675793,BLU,0.84,44.21381,43.26675,43.079,nan,43.9396,23.56587,0.29235,0.21986,43.26675,21.91973,2.86009,0.38325,22.535294351046904
676097,GRN,0.894,44.4954,44.26484,43.504,nan,44.17613,23.31925,0.41716,0.27986,44.26484,23.44762,0.34702,0.2483,23.286680978927226
676685,GRN,1.264,44.65817,44.27485,44.221,nan,44.31286,21.41838,4.83102,0.27121,44.27485,21.23538,5.31973,0.18015,22.20924683018074
676717,GRN,1.948,44.06311,43.493,43.493,nan,43.81301,22.51364,1.30593,0.39861,43.493,21.0,5.36619,0.00895,nan
677305,GRN,2.152,44.85456,43.91584,43.636,nan,44.45182,23.51946,0.31399,0.23822,43.91584,22.35498,1.59255,0.40346,23.684845374641714
677506,RED,1.7469,44.45424,nan,nan,43.16594,44.14156,23.68507,0.25578,0.19224,44.14156,23.68507,0.24771,0.19203,nan
677597,BLU,1.254,43.39997,43.1879,42.86,nan,43.25598,22.75388,0.9173,0.38571,43.1879,22.53871,1.21178,0.39981,22.71432973954005
677692,GRN,0.731,44.30819,43.72484,43.591,nan,44.01888,22.83314,0.82974,0.37258,43.72484,21.63158,4.1943,0.33579,22.03992941343184
678533,GRN,1.454,45.3243,45.03484,44.957,nan,44.63972,21.0,0.0,0.0,45.03484,21.35031,5.31188,0.23808,21.602062047597475
678542,BLU,0.894,43.65562,43.79485,43.421,nan,43.47072,21.21733,5.46533,0.1708,43.79485,22.68466,1.01423,0.39187,23.117271306925577
678793,GRN,2.45,45.176,44.54485,44.206,nan,44.5804,22.68642,1.00064,0.38883,44.54485,22.57347,1.17523,0.39618,23.244722320618727
678855,BLU,1.111,43.50447,43.23152,43.071,nan,43.34376,22.32634,1.64174,0.40236,43.23152,21.77183,3.83903,0.35686,23.50379065257791
679317,RED,2.543,44.9919,nan,nan,40.47769,44.50676,25.0,0.0,0.0,44.50676,25.0,0.0,0.0,nan
679413,GRN,2.459,44.88492,44.27485,43.992,nan,44.46397,22.94265,0.71358,0.34828,44.27485,22.36712,1.62587,0.40372,22.994625021521387
679509,BLU,1.477,44.68432,44.18485,44.025,nan,44.33483,22.47619,1.36824,0.40251,44.18485,21.76815,3.55896,0.36112,22.71600332647934
679639,BLU,1.907,44.80316,43.97484,43.771,nan,44.43126,23.30208,0.43716,0.28364,43.97484,22.00637,2.51349,0.39102,22.17026192646032
679793,RED,1.4212,44.54565,nan,nan,42.83803,44.21835,24.01106,0.2066,0.14455,44.21835,24.01106,0.20559,0.14454,nan
679945,BLU,0.743,43.42669,43.38484,42.63,nan,43.27842,23.28494,0.44039,0.29088,43.38484,23.43894,0.34053,0.24986,22.37474986147249
680127,BLU,1.371,43.72149,43.78484,43.651,nan,43.52605,21.0,0.95116,0.0,43.78484,21.63158,4.00777,0.32993,22.260071972641057
680726,GRN,2.179,44.80936,44.69484,44.499,nan,44.43374,21.0,2.35321,0.0,44.69484,21.96366,2.61032,0.38881,22.59106462748428
680964,BLU,1.952,42.70537,44.19,44.19,nan,42.67251,21.0,0.0,0.0,44.19,21.0,5.85307,0.00342,nan
681106,RED,0.246,43.13738,nan,nan,40.95685,43.0354,24.78268,0.26665,0.2545,43.0354,24.78268,0.26229,0.25532,nan
681237,GRN,1.202,44.45956,44.10484,43.795,nan,44.14603,22.61218,1.15983,0.39828,44.10484,22.47627,1.32775,0.40177,22.225825990899196
681303,GRN,2.255,45.32761,44.49484,43.771,nan,44.64104,23.57565,0.29411,0.221,44.49484,23.39408,0.37793,0.26271,23.5140161805892
681339,BLU,1.923,44.50015,44.57484,44.044,nan,44.18013,21.64353,4.13319,0.33385,44.57484,23.06925,0.58641,0.33051,23.364550978117272
681549,BLU,1.478,44.96071,44.47484,44.301,nan,44.49428,21.94976,2.75824,0.38626,44.47484,21.84418,3.50298,0.36884,21.431364355780374
682463,BLU,1.581,44.70573,43.042,43.042,nan,44.35281,23.95854,0.20519,0.14937,43.042,21.0,5.08564,0.03611,nan
683219,GRN,1.137,44.59903,43.83484,43.628,nan,44.26318,23.26579,0.44215,0.29516,43.83484,22.02099,2.40352,0.39437,22.646207607521017
683931,RED,1.467,45.19482,nan,nan,42.82854,44.58793,24.30432,0.46379,0.15096,44.58793,24.30432,0.47664,0.15173,nan
684158,GRN,1.09,44.8081,44.08484,43.846,nan,44.43324,23.17835,0.52217,0.3114,44.08484,22.17681,2.03154,0.40518,22.443732197410483
684508,GRN,2.42,44.69708,44.15484,43.928,nan,44.34555,22.80747,0.87162,0.37715,44.15484,22.11836,2.22157,0.4004,22.97405207001368
684786,BLU,0.864,44.01865,43.68485,43.391,nan,43.77567,22.71904,1.00743,0.38925,43.68485,22.41159,1.49832,0.4022,22.556664255855427
684981,BLU,0.934,44.03334,43.89484,43.173,nan,43.788,23.23207,0.47642,0.30029,43.89484,23.39119,0.37687,0.26514,22.98475226584909
685399,BLU,0.49,43.87399,43.64484,42.98,nan,43.65415,23.32217,0.41514,0.27838,43.64484,23.30871,0.41514,0.28293,23.35005406699926
686187,BLU,1.008,44.39022,43.82484,43.694,nan,44.08778,22.74799,0.91394,0.38212,43.82484,21.61591,4.05085,0.32932,21.41497360351127
686231,RED,0.3903,44.00642,nan,nan,41.12042,43.76539,25.0,0.0,0.0,43.76539,25.0,0.0,0.0,nan
687071,GRN,1.588,44.2839,43.386,43.386,nan,43.99848,23.22718,0.47467,0.303,43.386,21.0,5.66127,0.01124,nan
687085,BLU,0.583,42.81008,43.68485,43.397,nan,42.76046,21.0,0.0,0.0,43.68485,22.38734,1.49155,0.40112,22.71432973954005
687136,BLU,2.393,44.5394,44.48484,44.17,nan,44.21309,21.1884,5.51756,0.15883,44.48484,22.49648,1.38047,0.40216,22.41796962301914
687415,BLU,1.745,43.88368,45.42484,43.364,nan,43.66229,22.42956,1.41962,0.40065,45.42484,24.7466,0.34557,0.2449,23.289588942106544
687898,GRN,2.155,44.37159,43.729,43.729,nan,44.07213,22.5871,1.16019,0.39582,43.729,21.0,5.59767,0.00392,nan
687903,BLU,1.022,44.35059,44.36485,43.716,nan,44.05449,22.57235,1.12461,0.39377,44.36485,23.28556,0.43795,0.28464,24.607814081174443
688136,GRN,1.708,44.81655,44.83484,44.725,nan,44.43662,21.0,0.0,0.0,44.83484,21.50617,4.64951,0.30463,21.698970190292012
688457,GRN,2.044,46.14878,44.85484,44.746,nan,44.96951,22.10216,2.26816,0.39942,44.85484,21.50094,4.65314,0.29667,22.432385575361064
688531,BLU,1.063,43.90723,43.63484,43.167,nan,43.68207,23.03873,0.62304,0.3415,43.63484,22.93241,0.69234,0.35786,21.96848351096556
688717,BLU,1.987,42.82262,43.291,43.291,nan,42.771,21.0,0.0,0.0,43.291,21.0,5.58902,0.0,22.367728530415402
688836,BLU,1.127,44.12844,43.98484,43.836,nan,43.86789,21.13942,5.24337,0.1301,43.98484,21.70999,4.01653,0.34443,22.71677101086932
688939,BLU,1.743,44.57953,44.34484,44.1,nan,44.2468,21.69931,4.05646,0.34611,44.34484,22.20605,1.85615,0.40632,nan
689230,BLU,2.665,44.84136,44.66484,44.464,nan,44.44654,21.0,4.4547,0.0,44.66484,21.99082,2.77963,0.38841,22.512417521897582
689518,GRN,0.792,43.61037,43.32484,42.754,nan,43.43271,23.32877,0.40313,0.2759,43.32484,23.14663,0.56636,0.3186,21.39794024352522
689758,BLU,1.123,44.48169,44.14484,43.917,nan,44.16462,22.21956,1.89171,0.40314,44.14484,22.12325,2.00113,0.40303,22.15866397986798
689768,GRN,1.964,45.10144,44.84484,44.674,nan,44.55058,21.0,0.87855,0.0,44.84484,21.8279,3.18631,0.36961,22.45788393021615
690548,BLU,1.089,43.99243,43.61485,43.011,nan,43.75364,23.42128,0.3641,0.25247,43.61485,23.21048,0.48964,0.30037,22.91009053644241
690669,RED,1.834,45.44586,nan,nan,43.0681,44.68834,24.18415,0.28524,0.13792,44.68834,24.18415,0.28835,0.13822,nan
690687,GRN,2.049,44.9868,44.094,44.094,nan,44.50472,22.7905,0.92,0.38177,44.094,21.0,5.46359,0.0,nan
690971,GRN,3.015,45.54783,44.44484,44.037,nan,44.72913,23.34819,0.41039,0.27386,44.44484,22.78337,0.90155,0.3785,22.540330134781623
691252,BLU,1.188,44.05833,44.31484,44.186,nan,43.80899,21.0,0.0,0.0,44.31484,21.60545,4.18087,0.32429,21.568201802977775
691398,BLU,0.967,44.45604,44.09484,43.628,nan,44.14307,23.03873,0.61868,0.33622,44.09484,22.92993,0.73164,0.36059,21.77815141189104
691473,RED,0.3851,44.03262,nan,nan,41.1544,43.7874,25.0,0.0,0.0,43.7874,25.0,0.0,0.0,nan
691521,BLU,1.021,44.29613,43.99484,43.787,nan,44.00875,22.09356,2.33203,0.39852,43.99484,22.02585,2.50266,0.39285,21.90309149317008
691906,BLU,1.812,44.81009,44.41484,44.09,nan,44.43404,22.58996,1.15612,0.3929,44.41484,22.529,1.25303,0.3987,nan
692020,BLU,0.982,43.94251,43.054,43.054,nan,43.71171,23.29839,0.42817,0.28208,43.054,21.0,5.46222,0.00948,23.243038027876977
692136,BLU,1.64,44.56975,43.42238,43.207,nan,44.23859,23.74307,0.21722,0.18567,43.42238,22.06257,2.33976,0.39736,22.625723904338145
692317,BLU,2.017,44.327,44.38484,44.28,nan,44.03468,21.0,0.0,0.0,44.38484,21.48144,4.67119,0.29839,21.89762743074645
692398,BLU,1.796,44.82096,44.80484,44.453,nan,44.43838,21.0,4.45418,0.0,44.80484,22.61477,1.08774,0.3929,23.122543515025953
692485,BLU,0.949,43.72249,43.60484,43.172,nan,43.52689,22.62443,1.12457,0.39437,43.60484,22.84546,0.82505,0.37251,22.110589838639946
692655,GRN,0.731,44.44145,43.62484,43.43,nan,44.13081,23.36076,0.40189,0.2727,43.62484,21.95823,2.81057,0.38452,22.373390213207692
692714,BLU,1.33,44.62055,44.45485,44.166,nan,44.28126,21.53448,4.47524,0.30945,44.45485,22.39138,1.45952,0.40246,22.881327584389844
692737,RED,2.8525,45.26411,nan,nan,41.7777,44.61564,25.0,0.0,0.0,44.61564,25.0,0.0,0.0,nan
692950,RED,0.59,43.88977,nan,nan,43.53547,43.66741,21.62165,4.18338,0.32997,43.66741,21.62165,4.12702,0.33227,nan
693134,BLU,1.484,44.15428,43.355,43.355,nan,43.88959,23.0765,0.58616,0.33198,43.355,21.0,5.74718,0.0,nan
693220,RED,1.8097,44.56465,nan,nan,43.02402,44.23431,23.88162,0.2098,0.15822,44.23431,23.88162,0.20966,0.15359,nan
693284,BLU,1.438,44.14651,43.024,43.024,nan,43.88307,23.56428,0.30126,0.22174,43.024,21.0,5.3599,0.0,nan
693350,BLU,1.09,44.52516,43.75484,43.528,nan,44.20113,23.3207,0.41944,0.28111,43.75484,22.11838,2.40023,0.39886,21.952937669932407
693513,BLU,1.53,44.92394,44.89484,44.8,nan,44.47957,21.0,0.0,0.0,44.89484,21.43288,4.91018,0.27577,22.707570181805426
694069,BLU,1.526,44.07486,43.66128,43.368,nan,43.82288,22.90022,0.75414,0.36198,43.66128,22.40931,1.47008,0.40177,22.133539393461863
694327,BLU,1.092,43.73364,43.56484,43.483,nan,43.53625,21.2328,5.68443,0.1746,43.56484,21.36973,5.10392,0.25431,23.51054503437928
694697,GRN,5.496,45.78343,44.86139,44.704,nan,44.82337,21.55596,4.43983,0.31529,44.86139,21.75483,3.53623,0.35831,23.89042097342342
694934,BLU,2.975,44.52045,44.089,44.089,nan,44.19718,21.49762,4.59719,0.296,44.089,21.0,5.30358,0.0,nan
695445,GRN,1.376,45.14225,44.61485,44.427,nan,44.5669,21.66324,3.92796,0.3388,44.61485,21.92023,2.87067,0.38122,21.857333031458733
695834,GRN,2.663,45.18053,44.14398,43.817,nan,44.58221,23.45394,0.3301,0.25292,44.14398,22.53578,1.18639,0.40026,23.999565487599263
696146,BLU,1.462,44.46374,43.78484,43.39,nan,44.14954,23.44574,0.35031,0.25366,43.78484,22.75107,0.92328,0.38556,22.418301653454897
696590,BLU,2.051,44.25054,43.66,43.66,nan,43.97045,22.47871,1.38722,0.39855,43.66,21.0,5.60603,0.00637,22.20412026640629
696891,BLU,1.085,43.35866,43.33484,43.234,nan,43.22127,21.0,4.52568,0.0,43.33484,21.46201,4.86102,0.28875,21.929419928540234
697034,BLU,1.538,42.83352,43.14,43.14,nan,42.78015,21.0,0.0,0.0,43.14,21.0,5.2782,0.0,nan
697594,BLU,0.7,43.85833,43.48484,43.218,nan,43.64099,22.821,0.85093,0.37888,43.48484,22.30244,1.68443,0.40405,23.428134778557503
697623,BLU,1.266,44.24858,43.2639,42.962,nan,43.9688,23.71739,0.23097,0.19105,43.2639,22.44415,1.41167,0.40086,nan
697703,BLU,2.975,44.98745,43.713,43.713,nan,44.50498,23.49267,0.33842,0.24617,43.713,21.0,5.38568,0.0,nan
698041,GRN,2.646,45.25441,44.89484,43.787,nan,44.61176,23.52873,0.31876,0.23386,44.89484,23.80324,0.21043,0.17145,23.783403253518635
698328,BLU,2.62,44.55092,44.36485,44.16,nan,44.22277,21.2771,5.22529,0.22553,44.36485,22.01125,2.61803,0.39037,22.637489826236756
698425,BLU,0.889,43.7992,43.50484,43.371,nan,43.59132,22.08664,2.27718,0.39914,43.50484,21.6316,4.15911,0.33237,22.13988141815908
698738,GRN,1.185,44.69127,44.81484,44.735,nan,44.34067,21.0,0.0,0.0,44.81484,21.36002,5.25036,0.23711,21.672098292539058
698831,RED,1.8074,45.05383,nan,nan,43.07738,44.53153,24.06432,0.20544,0.1423,44.53153,24.06432,0.20098,0.14185,nan
698983,GRN,1.097,45.04002,44.34484,43.484,nan,44.526,23.75285,0.22321,0.18212,44.34484,23.56612,0.29309,0.21805,23.344785134928436
699062,BLU,1.198,43.4579,43.54143,43.389,nan,43.30463,21.0,1.6795,0.0,43.54143,21.72871,3.81244,0.35129,nan
699088,GRN,3.375,45.37202,44.599,44.599,nan,44.65881,21.26273,5.26113,0.20097,44.599,21.0,5.71126,0.0,nan
699272,BLU,0.602,43.27227,43.042,43.042,nan,43.1487,21.49048,4.54671,0.30603,43.042,21.0,5.56557,0.0,23.787672951291515
699371,BLU,1.692,43.98365,44.57484,44.395,nan,43.74626,21.0,0.0,0.0,44.57484,21.87677,3.11575,0.37626,21.740363595571907
699815,BLU,0.786,43.35514,43.49484,43.46,nan,43.21832,21.0,0.0,0.0,43.49484,21.15232,5.70595,0.13685,22.69600671204497
699926,BLU,1.594,43.9982,45.00484,43.804,nan,43.75849,21.0,3.21398,0.0,45.00484,23.8744,0.20899,0.15729,23.189770945703266
700004,RED,1.15,44.3167,nan,nan,42.56621,44.02602,24.06841,0.19602,0.14526,44.02602,24.06841,0.20549,0.14401,nan
700043,BLU,1.02,43.93437,43.96484,43.577,nan,43.70487,21.60038,4.40223,0.32096,43.96484,22.72913,0.97112,0.38933,23.12004718377077
700458,RED,1.5927,44.42003,nan,nan,42.89462,44.11282,23.88768,0.21257,0.15003,44.11282,23.88768,0.21305,0.15502,nan
700757,BLU,1.193,43.89077,43.77485,43.452,nan,43.66824,22.06675,2.40171,0.39641,43.77485,22.52265,1.25078,0.39993,21.000000222628888
701381,BLU,0.728,44.07997,43.94484,44.005,nan,43.82717,21.0,0.30936,0.0,43.94484,21.0,2.50442,0.0,23.513217568836357
701418,GRN,2.501,45.30676,44.93485,44.828,nan,44.6327,21.0,0.1691,0.0,44.93485,21.49117,4.93966,0.29118,22.25285388565226
702876,BLU,1.63,44.30868,43.60816,43.325,nan,44.01929,23.35132,0.39939,0.26836,43.60816,22.3684,1.64956,0.40102,22.7134905402708
703122,GRN,1.936,45.12241,44.55484,44.509,nan,44.55896,21.21842,5.54833,0.17305,44.55484,21.20041,5.39988,0.16262,22.089905486623504
703280,BLU,2.962,45.01675,44.27522,44.1,nan,44.5167,22.80537,0.86024,0.37926,44.27522,21.85168,3.14914,0.37418,23.474216236065967
703326,BLU,1.035,44.25375,43.62484,43.392,nan,43.97315,23.16658,0.54291,0.31447,43.62484,22.1476,2.10776,0.40313,22.686582668197445
703515,BLU,3.447,45.17298,43.88358,43.779,nan,44.57919,23.50326,0.3147,0.23924,43.88358,21.48015,4.68902,0.29344,23.173186240401986
703733,BLU,1.309,43.93363,43.52485,43.242,nan,43.70425,22.91852,0.71825,0.35849,43.52485,22.36712,1.62645,0.40209,22.20412026640629
704055,BLU,1.082,43.65788,43.18381,43.032,nan,43.47262,22.86477,0.79024,0.37157,43.18381,21.72549,3.56035,0.35318,22.648359970581332
704286,BLU,1.59,44.00553,44.21484,44.138,nan,43.76464,21.0,0.0,0.0,44.21484,21.34546,5.1681,0.23061,22.225184650145728
704782,BLU,1.673,44.21016,43.96484,43.684,nan,43.93653,22.24347,1.96345,0.40044,43.96484,22.35904,1.64638,0.40183,22.69618158824428
704811,BLU,1.65,44.39856,44.68485,44.52,nan,44.09479,21.0,0.0,0.0,44.68485,21.79531,3.31258,0.36775,22.390652541879895
704900,BLU,2.032,44.24996,44.04485,43.784,nan,43.96996,21.90999,3.03693,0.37951,44.04485,22.27819,1.834,0.40322,23.487138390054067
705406,BLU,2.846,45.29231,44.05176,43.868,nan,44.62692,23.44484,0.34498,0.25567,44.05176,21.89803,3.15989,0.37662,22.84664631476803
705464,BLU,2.548,44.03058,45.70485,44.115,nan,43.78569,21.0,0.0,0.0,45.70485,24.16222,0.26684,0.14197,23.20547499907977
705530,BLU,0.879,43.51504,43.75484,42.992,nan,43.35263,22.64267,1.04745,0.39398,43.75484,23.45052,0.32547,0.257,24.999999980978924
705542,RED,1.1895,44.72386,nan,nan,43.33652,44.36804,23.74301,0.22248,0.18551,44.36804,23.74301,0.21572,0.18395,nan
706011,RED,2.1681,45.01668,nan,nan,42.53771,44.51667,24.59007,0.65711,0.21829,44.51667,24.59007,0.68381,0.21769,nan
706363,BLU,3.748,44.61852,44.73484,44.43,nan,44.27955,21.0,0.5619,0.0,44.73484,22.45605,1.35163,0.40146,23.520483564998802
706615,GRN,0.909,44.39022,44.12484,44.072,nan,44.08778,21.06899,5.4893,0.0692,44.12484,21.23102,5.38319,0.18666,21.892928960458985
706740,BLU,2.386,45.00783,43.78628,43.587,nan,44.51313,23.63378,0.26944,0.20473,43.78628,21.98234,2.50232,0.39204,23.428134778557503
707186,BLU,0.891,44.00914,43.56484,43.425,nan,43.76768,22.58565,1.15667,0.39865,43.56484,21.66294,3.9195,0.34312,21.518514193993596
707614,BLU,1.531,43.90077,43.83822,43.514,nan,43.67665,21.78338,3.39683,0.36582,43.83822,22.52702,1.31421,0.40046,23.612783856627843
707749,GRN,0.93,43.91453,43.84484,43.719,nan,43.68821,21.0,3.60265,0.0,43.84484,21.58978,4.31303,0.32459,21.857332827720555
708170,BLU,1.255,44.23948,43.79485,43.455,nan,43.96116,23.02149,0.65054,0.34219,43.79485,22.57665,1.19651,0.39823,22.28012287887057
709134,GRN,0.667,43.9349,43.06484,42.957,nan,43.70532,23.4295,0.35605,0.2572,43.06484,21.496,4.29956,0.30705,22.095064658513717
709137,GRN,2.42,44.68228,44.27485,44.175,nan,44.33311,21.75875,3.7171,0.35715,44.27485,21.45717,4.9589,0.27986,23.29156862586817
709438,BLU,0.982,43.42719,43.47484,43.134,nan,43.27884,21.68905,3.96686,0.34136,43.47484,22.57982,1.19773,0.39506,23.839478030382036
709504,RED,0.3786,42.4213,nan,nan,41.36672,42.43389,23.77211,0.21982,0.1795,42.43389,23.77211,0.21526,0.17946,nan
709638,BLU,2.377,44.76805,43.98864,43.685,nan,44.40516,23.38876,0.37503,0.26398,43.98864,22.4512,1.35004,0.40226,22.281260697277897
709713,GRN,2.735,45.24632,44.62484,44.358,nan,44.60852,22.23369,1.82795,0.40491,44.62484,22.30243,1.65431,0.40233,22.54282591946823
709816,GRN,3.367,45.05375,45.23484,44.832,nan,44.5315,21.0,0.0,0.0,45.23484,22.77094,0.88788,0.38503,23.188844119668534
710099,BLU,1.28,42.93904,43.81484,43.569,nan,42.86879,21.0,0.0,0.0,43.81484,22.21089,1.84517,0.40573,22.273093909506485
710279,BLU,0.938,43.64099,43.30484,43.065,nan,43.45843,22.7469,0.93745,0.3887,43.30484,22.18169,2.15452,0.40159,22.782042404273923
710434,BLU,0.853,43.50769,44.01484,42.859,nan,43.34646,22.98114,0.66308,0.35193,44.01484,23.83996,0.21689,0.16516,22.21335835088458
711091,GRN,3.717,45.20509,44.40942,44.199,nan,44.59204,22.74562,0.93781,0.38624,44.40942,22.03839,2.41139,0.39574,23.820201424405564
711439,BLU,0.854,43.94722,43.89484,43.847,nan,43.71567,21.0,0.72013,0.0,43.89484,21.20915,5.21801,0.174,23.63255849642176
711692,GRN,0.931,44.66663,44.47484,43.934,nan,44.31997,22.72318,0.97424,0.38882,44.47484,23.08859,0.58177,0.32545,23.15896525997393
711809,GRN,2.508,44.68816,44.46484,43.953,nan,44.33805,22.72027,0.98627,0.38933,44.46484,23.03249,0.6336,0.34462,23.151369843099193
711839,BLU,1.677,44.54803,43.49126,43.241,nan,44.22034,23.68893,0.24557,0.19212,43.49126,22.23243,1.90065,0.402,23.40654016313099
712337,BLU,1.797,44.32231,43.89484,43.478,nan,44.03074,23.1116,0.58337,0.3286,43.89484,22.80572,0.83747,0.3756,22.627365983503058
712422,BLU,1.852,44.89538,44.38484,44.228,nan,44.46815,22.18318,1.98734,0.40419,44.38484,21.75185,3.95585,0.35407,23.24054923415349
712578,BLU,1.156,43.95764,43.2482,42.983,nan,43.72442,23.41951,0.35024,0.25781,43.2482,22.29579,1.91897,0.40098,22.53076301474956
712916,BLU,2.353,44.50933,44.77485,44.391,nan,44.18783,21.0,0.1221,0.0,44.77485,22.71643,0.98705,0.38631,23.588831711928634
713028,BLU,1.268,43.80933,43.66362,43.311,nan,43.59984,22.39134,1.50865,0.40269,43.66362,22.61723,1.10614,0.39579,22.507855854773993
713100,BLU,1.258,43.76406,43.3122,43.197,nan,43.56181,22.65596,1.05264,0.39304,43.3122,21.53418,4.63089,0.3028,22.97173955996354
713253,GRN,1.52,44.38493,44.55484,44.106,nan,44.08334,21.0,4.27337,0.0,44.55484,22.88522,0.77514,0.36437,23.051152521507408
713668,BLU,2.857,45.06394,43.833,43.833,nan,44.53557,23.36331,0.37678,0.27091,43.833,21.0,5.41293,0.00122,nan
713709,BLU,3.108,45.29603,44.78484,44.714,nan,44.62841,21.0,1.6657,0.0,44.78484,21.31632,5.51779,0.23172,nan
713765,BLU,1.248,42.99124,43.24485,43.023,nan,42.91264,21.0,1.29395,0.0,43.24485,22.09405,2.60338,0.39524,23.33883483916626
713948,BLU,2.765,45.0916,44.079,44.079,nan,44.54664,22.9319,0.71564,0.35661,44.079,21.0,5.23848,0.01674,23.10037054169392
714401,GRN,1.288,43.62315,43.98484,43.292,nan,43.44345,21.72358,3.81,0.35101,43.98484,23.34923,0.40022,0.27371,23.21192110661347
714836,BLU,0.739,43.18723,43.60484,43.535,nan,43.07727,21.0,0.0,0.0,43.60484,21.31146,5.25082,0.22056,22.11360916342326
714907,GRN,1.581,45.27433,43.97484,43.668,nan,44.61973,23.66031,0.25361,0.2012,43.97484,22.46413,1.33595,0.39982,22.557747734607844
715196,BLU,1.34,43.68052,43.063,43.063,nan,43.49163,22.83501,0.80327,0.37428,43.063,21.0,5.45238,0.00068,nan
715706,BLU,0.959,43.15952,43.003,43.003,nan,43.05399,21.22292,5.39524,0.17747,43.003,21.0,5.1092,0.0,22.053078740215337
